zip,modzcta,dbn,n_hs_applicants,n_testers,n_offers,year,borough,x3_2020,x4_2020,x5_2020,x6_2020,x7_2020,x8_2020,x9_2020,x10_2020,x11_2020,x12_2020,cum_ave_death_rate
10314,10314,31R063,146,51,5,2020,STATEN IS,24.9,163.2,54,15.1,NA,0,NA,NA,6.5,44.3,51.44
10314,10314,31R072,505,134,16,2020,STATEN IS,24.9,163.2,54,15.1,NA,0,NA,NA,6.5,44.3,51.44
10314,10314,31R861,88,21,5,2020,STATEN IS,24.9,163.2,54,15.1,NA,0,NA,NA,6.5,44.3,51.44
10451,10451,07X029,16,16,5,2015,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X031,8,8,5,2015,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X151,11,11,5,2015,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X551,5,5,5,2015,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,09X505,18,18,5,2015,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X029,95,25,5,2016,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X031,80,12,5,2016,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X151,90,9,5,2016,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X551,81,10,5,2016,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,09X505,96,17,5,2016,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X029,82,10,5,2017,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X031,78,9,5,2017,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X151,92,5,5,2017,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X551,81,5,5,2017,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,09X505,89,13,5,2017,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X029,85,12,5,2019,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X031,69,20,5,2019,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X151,85,6,5,2019,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X551,83,5,5,2019,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,09X505,90,7,5,2019,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X029,89,5,5,2020,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X031,84,12,5,2020,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X151,61,5,5,2020,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,07X551,66,5,5,2020,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10451,10451,09X505,91,7,5,2020,BRONX,38,280.8,40.1,10.6,NA,NA,0,NA,NA,NA,73.9
10452,10452,09X218,54,54,5,2015,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X327,29,29,5,2015,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X361,31,31,5,2015,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X218,83,59,5,2016,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X327,98,12,5,2016,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X361,123,27,5,2016,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X218,97,63,5,2017,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X327,105,15,5,2017,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X361,132,18,5,2017,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X218,113,57,5,2019,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X327,101,16,5,2019,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X361,123,13,5,2019,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X218,106,31,5,2020,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X327,98,9,5,2020,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10452,10452,09X361,115,12,5,2020,BRONX,23.9,227.4,29.3,12,NA,6.6,0,0,NA,9.3,49.86666666666667
10453,10453,09X117,5,5,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X229,14,14,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X232,32,32,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X303,16,16,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X568,16,16,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X015,28,28,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X279,23,23,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X331,21,21,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X390,26,26,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X447,28,28,5,2015,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X117,229,23,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X229,88,6,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X232,184,34,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X303,79,9,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X568,77,33,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X015,67,44,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X279,124,25,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X331,154,25,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X390,150,32,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X447,162,21,5,2016,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X117,175,5,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X229,83,5,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X232,171,41,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X303,131,16,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X568,76,30,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X015,56,27,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X279,139,38,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X331,128,35,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X390,163,24,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X447,157,29,5,2017,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X117,136,12,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X229,86,9,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X232,170,31,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X303,100,17,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X568,85,31,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X015,57,34,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X279,126,27,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X331,140,35,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X390,175,37,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X447,157,37,5,2019,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X117,118,5,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X229,72,6,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X232,147,8,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X303,107,9,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,09X568,71,7,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X015,63,27,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X279,116,21,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X331,143,18,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X390,174,29,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10453,10453,10X447,130,24,5,2020,BRONX,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2,54.14
10454,10454,07X221,10,10,5,2015,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X223,18,18,5,2015,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X224,11,11,5,2015,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X343,25,25,5,2015,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X221,98,5,5,2016,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X223,98,8,5,2016,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X224,130,14,5,2016,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X343,101,25,5,2016,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X221,97,8,5,2017,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X223,99,18,5,2017,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X224,129,5,5,2017,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X343,95,31,5,2017,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X221,86,7,5,2019,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X223,79,12,5,2019,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X224,96,8,5,2019,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X343,99,9,5,2019,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X221,87,5,5,2020,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X223,110,5,5,2020,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X224,85,5,5,2020,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10454,10454,07X343,101,23,5,2020,BRONX,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9,68.2
10455,10455,07X005,5,5,5,2015,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X500,11,11,5,2015,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,08X302,19,19,5,2015,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X005,91,15,5,2016,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X500,68,5,5,2016,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,08X302,166,26,5,2016,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X005,71,8,5,2017,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X500,57,5,5,2017,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X584,106,10,5,2017,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,08X302,166,13,5,2017,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X005,94,9,5,2019,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X500,46,5,5,2019,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X584,85,12,5,2019,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,08X302,186,34,5,2019,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X005,81,5,5,2020,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X500,49,9,5,2020,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,07X584,80,6,5,2020,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10455,10455,08X302,147,17,5,2020,BRONX,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA,62.54
10456,10456,07X296,6,6,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X298,22,22,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,08X301,5,5,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X022,11,11,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X128,78,78,6,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X215,38,38,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X219,8,8,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X323,24,24,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X324,21,21,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X328,5,5,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X454,40,40,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,12X267,16,16,5,2015,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X296,107,11,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X298,94,23,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,08X301,81,5,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X022,144,13,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X128,116,59,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X215,61,16,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X219,98,7,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X323,156,60,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X324,77,11,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X328,56,10,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X454,153,44,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,12X267,85,14,5,2016,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X296,85,6,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X298,84,9,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,08X301,78,5,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X022,149,24,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X128,118,68,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X215,80,25,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X219,107,7,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X323,158,29,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X324,65,13,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X328,74,21,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X454,155,35,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,12X267,83,5,5,2017,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X296,66,12,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X298,90,26,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,08X301,69,5,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X022,135,10,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X128,111,96,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X215,122,41,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X219,113,11,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X323,136,16,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X324,58,13,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X328,82,7,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X454,153,52,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X594,80,5,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,12X267,72,6,5,2019,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X296,69,11,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,07X298,79,27,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,08X301,59,23,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X022,126,21,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X128,107,42,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X215,101,20,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X219,112,5,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X323,95,9,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X324,58,5,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X328,108,14,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X454,137,40,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X593,63,5,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,09X594,88,8,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10456,10456,12X267,72,5,5,2020,BRONX,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5,94.7
10457,10457,09X004,9,9,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X231,5,5,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X241,15,15,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X313,10,10,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X339,7,7,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X350,5,5,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X413,15,15,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X003,13,13,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X118,177,177,24,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X225,19,19,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X391,15,15,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X211,20,20,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X273,33,33,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X318,15,15,5,2015,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X004,64,11,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X231,69,7,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X241,89,8,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X313,107,5,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X339,179,30,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X350,72,5,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X413,43,11,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X003,28,14,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X118,386,196,27,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X225,64,7,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,10X391,187,11,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X211,85,18,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X273,87,26,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,12X318,94,15,5,2016,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X004,62,7,5,2017,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X231,59,7,5,2017,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X241,82,13,5,2017,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
10457,10457,09X313,105,9,5,2017,BRONX,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA,57.52
